Slice #,Xd,Yd
3,142.398286937902,203.146489567493
3,143.147751605996,202.680011172144
3,143.89721627409,202.223670463127
3,144.646680942184,201.752412872793
3,145.396145610278,201.331119593665
3,146.145610278373,200.933287817191
3,146.895074946467,200.622350494988
3,147.644539614561,200.406997072484
3,148.394004282655,200.241173488916
3,149.143468950749,200.168761443689
3,149.892933618844,200.142258635136
3,150.642398286938,200.20409852176
3,151.391862955032,200.305330560987
3,152.141327623126,200.432196464223
3,152.890792291221,200.569489701973
3,153.640256959315,200.700555503833
3,154.389721627409,200.862034364688
3,155.139186295503,200.999182778347
3,155.888650963597,201.14719299879
3,156.638115631692,201.304616785112
3,157.387580299786,201.415262390218
3,158.13704496788,201.512873827184
3,158.886509635974,201.594554614199
3,159.635974304069,201.69404876434
3,160.385438972163,201.755164530511
3,161.134903640257,201.776453671808
3,161.884368308351,201.756467947325
3,162.633832976445,201.693759116159
3,163.38329764454,201.604981948712
3,164.132762312634,201.506791215384
3,164.882226980728,201.41584168658
3,165.631691648822,201.312147637816
3,166.381156316916,201.210915598589
3,167.130620985011,201.125903857493
3,167.880085653105,201.106062957101
3,168.629550321199,201.145599933795
3,169.379014989293,201.238721823956
3,170.128479657388,201.379635663967
3,170.877944325482,201.562548490209
3,171.627408993576,201.781667339064
3,172.37687366167,202.067839741799
3,173.126338329764,202.361977469509
3,173.875802997859,202.696376294365
3,174.625267665953,203.013396228367
3,175.374732334047,203.310140789705
3,176.124197002141,203.583713496571
3,176.873661670236,203.79457737227
3,177.62312633833,203.993131200281
3,178.372591006424,204.083646256814
3,179.122055674518,204.113624843538
3,179.871520342612,204.092480526332
3,180.620985010707,204.028178630171
3,181.370449678801,203.927236239125
3,182.119914346895,203.849465702552
3,182.869379014989,203.763295368732
3,183.618843683083,203.763729841004
3,184.368308351178,203.855837962532
3,185.117773019272,204.009496322503
3,185.867237687366,204.285965511177
3,186.61670235546,204.601826852455
3,187.366167023555,204.963597430407
3,188.115631691649,205.412986583082
3,188.865096359743,205.900319647457
3,189.614561027837,206.429217225791
3,190.364025695931,207.001851679442
3,191.113490364026,207.564203622671
3,191.86295503212,208.150741189006
3,192.612419700214,208.703100269994
3,193.361884368308,209.251404276448
3,194.111349036403,209.82432837828
3,194.860813704497,210.395804239208
3,195.610278372591,210.994507029141
3,196.359743040685,211.522535662932
3,197.109207708779,212.063308816684
3,197.858672376874,212.57366891144
3,198.608137044968,213.065201874437
3,199.357601713062,213.549493632912
3,200.107066381156,214.074770608985
3,200.856531049251,214.599323464606
3,201.605995717345,215.136186367915
3,202.355460385439,215.643649980863
3,203.104925053533,216.115197219377
3,203.854389721627,216.597606264676
3,204.603854389722,217.0462712969
3,205.353319057816,217.543162751244
3,206.10278372591,218.043674807849
3,206.852248394004,218.539842141741
3,207.601713062098,219.023699427945
3,208.351177730193,219.542024847676
3,209.100642398287,220.088301316865
3,209.850107066381,220.62081949746
3,210.599571734475,221.189254052488
3,211.34903640257,221.753343884803
3,212.098501070664,222.327571403449
3,212.847965738758,222.871675511281
3,213.597430406852,223.417227860017
3,214.346895074946,223.904416100301
3,215.096359743041,224.381466654253
3,215.845824411135,224.841862437803
3,216.595289079229,225.279086366881
3,217.344753747323,225.704724368722
3,218.094218415418,226.130362370563
3,218.843683083512,226.549483288334
3,219.593147751606,226.955570037965
3,220.3426124197,227.36020854669
3,221.092077087794,227.774984741748
3,221.841541755889,228.248125045258
3,222.591006423983,228.774560614054
3,223.340471092077,229.314030350992
3,224.089935760171,229.862913653808
3,224.839400428266,230.417589920243
3,225.58886509636,230.974438548035
3,226.338329764454,231.529838934922
3,227.087794432548,232.043529983759
3,227.837259100642,232.510442851379
3,228.586723768737,232.978803959904
3,229.336188436831,233.405455730379
3,230.085653104925,233.837176344019
3,230.835117773019,234.284103487157
3,231.584582441113,234.756374846124
3,232.334047109208,235.246025095946
3,233.083511777302,235.745088911647
3,233.832976445396,236.263703979559
3,234.58244111349,236.793904974708
3,234.58244111349,237.327726572117
3,235.331905781585,237.87530645812
3,236.081370449679,238.446782319047
3,236.081370449679,238.99754833504
3,236.830835117773,239.57293444641
3,237.580299785867,240.218270593468
3,238.329764453961,240.888950956356
3,239.079229122056,241.540369715214
3,239.82869379015,242.163113304162
3,240.578158458244,242.801063422607
3,241.327623126338,243.443358263766
3,242.077087794433,244.079136020855
3,242.826552462527,244.660894392204
3,243.576017130621,245.267707331202
3,244.325481798715,245.85207253618
3,245.074946466809,246.457871706545
3,245.824411134904,247.039050781533
3,246.573875802998,247.604299206571
3,247.323340471092,248.162306427086
3,248.072805139186,248.721761888506
3,248.822269807281,249.291355036258
3,249.571734475375,249.825031809577
3,250.321199143469,250.366673907871
3,251.070663811563,250.923522535663
3,251.820128479657,251.448075391284
3,252.569593147752,251.982765933236
3,253.319057815846,252.533387125138
3,254.06852248394,253.105731930608
3,254.817987152034,253.705593313265
3,255.567451820128,254.338764236725
3,256.316916488223,254.956294158417
3,257.066381156317,255.599168295938
3,257.066381156317,256.271731372001
3,257.815845824411,256.978328109322
3,258.565310492505,257.730048691132
3,259.3147751606,258.494059065514
3,259.3147751606,259.266579121155
3,260.064239828694,260.043828746743
3,260.813704496788,260.822027830965
3,261.563169164882,261.597396262511
3,261.563169164882,262.366153930068
3,262.312633832976,263.124520722323
3,263.062098501071,263.868716527966
3,263.811563169165,264.594961235684
3,264.561027837259,265.299474734164
3,265.310492505353,265.978476912096
4,101.177730192719,223.022749318252
4,101.927194860814,222.944600010981
4,102.676659528908,222.861214755824
4,103.426124197002,222.770990866606
4,104.175588865096,222.67232565715
4,104.925053533191,222.563616441281
4,105.674518201285,222.443260532824
4,106.423982869379,222.309655245602
4,107.173447537473,222.161197893439
4,107.922912205567,221.99628579016
4,108.672376873662,221.813316249588
4,109.421841541756,221.610686585549
4,110.17130620985,221.386794111866
4,110.920770877944,221.124952156327
4,111.670235546039,220.818214732748
4,112.419700214133,220.498153492847
4,113.169164882227,220.124507339478
4,113.918629550321,219.803142682763
4,114.668094218415,219.441951401173
4,115.41755888651,219.040209374256
4,116.167023554604,218.597192481561
4,116.916488222698,218.20356060371
4,117.665952890792,217.770102100984
4,118.415417558887,217.335629829625
4,119.164882226981,216.812380390818
4,119.914346895075,216.293910146996
4,120.663811563169,215.747199205536
4,121.413276231263,215.230611674891
4,122.162740899358,214.71257590334
4,122.912205567452,214.161520239167
4,123.661670235546,213.635808790822
4,124.41113490364,213.139062160569
4,125.160599571734,212.620157444476
4,125.910064239829,212.0812670039
4,126.659528907923,211.61449896037
4,127.408993576017,211.130641674166
4,128.158458244111,210.721803266818
4,128.907922912206,210.298772098605
4,129.6573875803,209.953656291055
4,130.406852248394,209.59724420445
4,131.156316916488,209.266900454127
4,131.905781584582,208.963349160537
4,132.655246252677,208.687314444134
4,133.404710920771,208.384776919178
4,134.154175588865,208.109755971408
4,134.903640256959,207.861527480371
4,135.653104925054,207.62126431431
4,136.402569593148,207.33349884658
4,137.152034261242,207.032699210709
4,137.901498929336,206.753333540225
4,138.65096359743,206.4032937136
4,139.400428265525,206.071791370553
4,140.149892933619,205.666718389556
4,140.899357601713,205.240645915443
4,141.648822269807,204.809504598165
4,142.398286937902,204.38922508767
4,143.147751605996,203.940994527718
4,143.89721627409,203.479295327354
4,144.646680942184,203.07190516091
4,145.396145610278,202.64047419545
4,146.145610278373,202.286524118383
4,146.895074946467,201.928808614964
4,147.644539614561,201.665952890792
4,148.394004282655,201.450454644198
4,149.143468950749,201.324747333685
4,149.892933618844,201.23988041668
4,150.642398286938,201.273479605665
4,151.391862955032,201.321850851876
4,152.141327623126,201.425979372912
4,152.890792291221,201.590209891485
4,153.640256959315,201.800784119004
4,154.389721627409,201.989200260683
4,155.139186295503,202.194995293217
4,155.888650963597,202.366322192223
4,156.638115631692,202.486526187299
4,157.387580299786,202.59224777333
4,158.13704496788,202.628743444124
4,158.886509635974,202.631205453661
4,159.635974304069,202.598185561038
4,160.385438972163,202.528235525349
4,161.134903640257,202.419907105691
4,161.884368308351,202.235111566273
4,162.633832976445,202.080439437669
4,163.38329764454,201.91780198409
4,164.132762312634,201.763853975939
4,164.882226980728,201.635250183616
4,165.631691648822,201.58528587241
4,166.381156316916,201.577320547435
4,167.130620985011,201.611354208691
4,167.880085653105,201.687386856179
4,168.629550321199,201.805418489898
4,169.379014989293,201.910705603658
4,170.128479657388,202.038440451437
4,170.877944325482,202.150534297448
4,171.627408993576,202.298834166072
4,172.37687366167,202.425700069309
4,173.126338329764,202.563427779329
4,173.875802997859,202.671032078536
4,174.625267665953,202.797463509502
4,175.374732334047,202.936929108608
4,176.124197002141,203.083635912237
4,176.873661670236,203.23179095677
4,177.62312633833,203.37560127859
4,178.372591006424,203.509273914078
4,179.122055674518,203.590375404732
4,179.871520342612,203.629767557335
4,180.620985010707,203.691607443958
4,181.370449678801,203.748668135597
4,182.119914346895,203.808914957225
4,182.869379014989,203.933608499105
4,183.618843683083,204.092625350422
4,184.368308351178,204.291034354343
4,185.117773019272,204.532456113128
4,185.867237687366,204.819062988135
4,186.61670235546,205.151579099815
4,187.366167023555,205.529280327716
4,188.115631691649,205.986634805367
4,188.865096359743,206.466726665218
4,189.614561027837,207.057319306086
4,190.364025695931,207.664856365536
4,191.113490364026,208.322357736193
4,191.86295503212,208.971459309603
4,192.612419700214,209.698476243677
4,193.361884368308,210.408403935077
4,193.361884368308,211.132814035523
4,194.111349036403,211.811894195657
4,194.860813704497,212.475767826294
4,195.610278372591,213.063174337171
4,196.359743040685,213.602788898199
4,197.109207708779,214.086646184402
4,197.858672376874,214.561524376998
4,198.608137044968,214.98426589703
4,199.357601713062,215.366456671736
4,200.107066381156,215.71968262835
4,200.856531049251,216.055529694111
4,201.605995717345,216.422224291138
4,202.355460385439,216.778057081381
4,203.104925053533,217.136062232981
4,203.854389721627,217.509273914078
4,204.603854389722,217.910726292814
4,205.353319057816,218.353453537328
4,206.10278372591,218.832386804456
4,206.852248394004,219.379097745916
4,207.601713062098,219.898581758371
4,208.351177730193,220.440513504846
4,209.100642398287,220.999824142176
4,209.850107066381,221.571444827194
4,210.599571734475,222.150306716734
4,211.34903640257,222.731340967632
4,212.098501070664,223.272838241835
4,212.847965738758,223.859665456351
4,213.597430406852,224.395369766937
4,214.346895074946,224.928177595713
4,215.096359743041,225.414931363726
4,215.845824411135,225.90240925219
4,216.595289079229,226.346005441248
4,217.344753747323,226.79104987121
4,218.094218415418,227.246231987504
4,218.843683083512,227.756881730441
4,219.593147751606,228.278393280162
4,220.3426124197,228.802801311693
4,221.092077087794,229.322140500057
4,221.841541755889,229.883189026472
4,222.591006423983,230.479429806867
4,223.340471092077,231.105793998076
4,224.089935760171,231.722020502953
4,224.089935760171,232.287848224353
4,224.839400428266,232.79820831911
4,225.58886509636,233.301327209343
4,226.338329764454,233.80879082229
4,227.087794432548,234.277441578996
4,227.837259100642,234.754057660677
4,228.586723768737,235.230673742358
4,229.336188436831,235.699324499064
4,230.085653104925,236.206788112011
4,230.835117773019,236.655163496053
4,231.584582441113,237.091228832407
4,232.334047109208,237.525121807405
4,233.083511777302,237.966980107377
4,233.832976445396,238.426941418655
4,234.58244111349,238.915143427572
